age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,age_group
29,services,married,secondary,no,57.0,yes,no,telephone,21,jul,342,9,-1,0,unknown,no,young
65,retired,married,primary,no,343.0,no,no,telephone,5,feb,159,2,-1,0,unknown,no,old
26,admin.,single,secondary,no,-326.0,yes,no,unknown,19,may,128,3,-1,0,unknown,no,young
44,admin.,married,secondary,no,0.0,no,no,cellular,31,jul,209,1,-1,0,unknown,no,second middle
27,management,single,tertiary,no,3104.0,yes,no,unknown,28,may,160,2,-1,0,unknown,no,young
35,management,married,tertiary,no,648.0,no,no,cellular,30,jul,674,2,-1,0,unknown,no,first middle
36,management,single,tertiary,yes,-508.0,yes,no,cellular,17,apr,832,2,-1,0,unknown,no,first middle
24,blue-collar,single,secondary,no,327.0,yes,no,unknown,28,may,333,2,-1,0,unknown,no,young
33,management,single,tertiary,no,1150.0,yes,no,telephone,12,may,109,2,-1,0,unknown,no,first middle
53,management,single,tertiary,no,1074.0,yes,no,unknown,15,may,523,2,-1,0,unknown,no,adult
45,services,married,secondary,no,27.0,yes,yes,cellular,31,jul,43,2,-1,0,unknown,no,second middle
37,technician,married,secondary,no,3720.0,yes,no,cellular,28,jan,561,1,-1,0,unknown,no,first middle
60,blue-collar,divorced,primary,no,92.0,yes,no,unknown,6,jun,70,3,-1,0,unknown,no,old
37,blue-collar,married,primary,no,157.0,yes,no,unknown,30,may,833,8,-1,0,unknown,no,first middle
34,unemployed,married,secondary,no,428.0,yes,no,cellular,7,apr,221,2,267,3,other,no,first middle
28,blue-collar,married,secondary,no,0.0,yes,no,cellular,15,may,6,4,-1,0,unknown,no,young
44,technician,single,secondary,no,54.0,no,yes,cellular,19,aug,199,2,-1,0,unknown,no,second middle
34,management,married,tertiary,no,13.0,yes,no,cellular,21,jul,47,1,-1,0,unknown,no,first middle
70,retired,married,primary,no,3230.0,no,no,cellular,24,nov,112,1,-1,0,unknown,no,old
38,management,single,tertiary,no,1637.0,no,yes,cellular,5,aug,231,1,-1,0,unknown,no,first middle
39,entrepreneur,married,tertiary,yes,1.0,yes,yes,unknown,29,may,102,1,-1,0,unknown,no,first middle
38,technician,divorced,secondary,no,631.0,yes,no,cellular,25,aug,343,2,-1,0,unknown,no,first middle
32,blue-collar,single,tertiary,no,3014.0,yes,no,cellular,7,may,291,2,-1,0,unknown,no,first middle
34,technician,single,secondary,no,920.0,yes,no,cellular,29,oct,250,1,342,5,failure,no,first middle
49,management,married,tertiary,no,735.0,yes,no,unknown,13,may,50,3,-1,0,unknown,no,second middle
45,management,married,tertiary,no,1300.0,no,no,cellular,30,jul,135,3,-1,0,unknown,no,second middle
24,admin.,married,secondary,no,541.0,yes,no,unknown,5,jun,622,4,-1,0,unknown,no,young
47,management,married,tertiary,no,0.0,no,no,cellular,19,aug,213,2,-1,0,unknown,no,second middle
36,management,married,tertiary,no,1257.0,no,no,cellular,8,feb,108,9,101,1,other,no,first middle
30,admin.,single,secondary,no,585.0,no,yes,cellular,2,feb,7,6,-1,0,unknown,no,first middle
29,unemployed,single,tertiary,no,150.0,yes,no,cellular,5,may,165,1,-1,0,unknown,no,young
27,services,married,secondary,no,202.0,yes,no,telephone,8,jul,212,2,-1,0,unknown,no,young
57,admin.,married,secondary,no,2137.0,no,no,telephone,8,jul,132,7,-1,0,unknown,no,adult
38,self-employed,divorced,secondary,no,2674.0,yes,no,unknown,19,jun,163,2,-1,0,unknown,no,first middle
43,blue-collar,married,secondary,no,625.0,yes,no,unknown,30,sep,175,1,-1,0,unknown,no,second middle
35,management,single,secondary,no,73.0,yes,no,unknown,28,may,79,2,-1,0,unknown,no,first middle
38,management,married,tertiary,no,2656.0,no,no,cellular,8,jul,230,2,-1,0,unknown,no,first middle
71,retired,married,secondary,no,3.0,no,no,cellular,13,aug,1175,3,189,1,other,no,old
36,blue-collar,married,secondary,no,0.0,no,no,cellular,15,jul,794,1,-1,0,unknown,no,first middle
40,blue-collar,married,secondary,no,95.0,no,yes,unknown,20,jun,61,4,-1,0,unknown,no,second middle
50,blue-collar,married,primary,no,106.0,no,no,cellular,12,aug,460,2,-1,0,unknown,no,adult
31,management,married,tertiary,no,477.0,yes,no,cellular,21,nov,77,5,-1,0,unknown,no,first middle
33,services,divorced,secondary,no,1529.0,yes,no,telephone,18,nov,41,1,-1,0,unknown,no,first middle
57,technician,married,secondary,no,28.0,yes,no,cellular,8,may,163,1,358,1,failure,no,adult
32,services,single,tertiary,no,1743.0,yes,no,cellular,1,apr,1156,1,261,3,other,no,first middle
52,blue-collar,married,primary,no,924.0,no,no,cellular,21,aug,93,4,-1,0,unknown,no,adult
30,admin.,single,secondary,no,457.0,no,no,cellular,27,apr,90,2,-1,0,unknown,no,first middle
40,admin.,married,secondary,no,0.0,yes,no,cellular,3,feb,561,1,201,1,failure,no,second middle
50,admin.,married,secondary,no,736.0,yes,no,unknown,14,may,74,1,-1,0,unknown,no,adult
32,management,married,tertiary,no,0.0,no,no,cellular,29,aug,183,2,-1,0,unknown,no,first middle
36,admin.,single,secondary,no,787.0,no,no,unknown,17,jun,92,1,-1,0,unknown,no,first middle
60,admin.,married,secondary,no,-396.0,yes,no,cellular,11,may,443,1,350,1,failure,no,old
48,services,married,secondary,no,1573.0,no,no,cellular,5,aug,165,1,-1,0,unknown,no,second middle
72,retired,married,primary,no,0.0,no,no,cellular,29,dec,215,2,-1,0,unknown,no,old
46,blue-collar,married,secondary,no,524.0,yes,no,telephone,5,may,15,7,-1,0,unknown,no,second middle
45,blue-collar,married,primary,no,1558.0,yes,no,cellular,6,may,179,1,-1,0,unknown,no,second middle
50,admin.,married,secondary,no,159.0,yes,no,unknown,7,may,216,2,-1,0,unknown,no,adult
29,management,married,tertiary,yes,53.0,yes,no,cellular,31,jul,27,17,-1,0,unknown,no,young
40,management,single,secondary,no,838.0,yes,no,unknown,12,may,619,3,-1,0,unknown,no,second middle
49,technician,married,secondary,no,3144.0,no,no,cellular,31,jul,349,2,-1,0,unknown,no,second middle
42,services,married,secondary,no,737.0,yes,no,unknown,14,may,762,2,-1,0,unknown,no,second middle
43,technician,married,secondary,no,4056.0,no,no,cellular,4,may,13,6,89,2,failure,no,second middle
36,admin.,married,secondary,no,162.0,yes,yes,cellular,20,apr,340,2,-1,0,unknown,no,first middle
37,technician,married,primary,no,0.0,yes,no,unknown,6,may,76,4,-1,0,unknown,no,first middle
59,retired,divorced,primary,no,217.0,yes,no,unknown,26,may,574,3,-1,0,unknown,no,adult
75,retired,married,primary,no,3324.0,no,no,cellular,2,feb,149,1,-1,0,unknown,no,old
53,management,married,secondary,no,2895.0,yes,no,unknown,29,may,74,1,-1,0,unknown,no,adult
53,management,married,tertiary,no,0.0,yes,no,cellular,14,jul,85,3,-1,0,unknown,no,adult
30,technician,married,secondary,no,-280.0,yes,no,cellular,17,apr,609,2,266,2,failure,no,first middle
44,services,married,secondary,no,808.0,yes,no,unknown,2,jun,67,2,-1,0,unknown,no,second middle
51,blue-collar,married,primary,no,0.0,no,no,unknown,9,jun,166,2,-1,0,unknown,no,adult
30,blue-collar,married,secondary,no,246.0,yes,no,cellular,18,nov,166,2,113,5,failure,no,first middle
42,blue-collar,married,secondary,no,-972.0,yes,no,unknown,29,may,146,1,-1,0,unknown,no,second middle
48,blue-collar,married,secondary,no,750.0,no,no,cellular,5,feb,85,2,8,2,other,no,second middle
40,unemployed,married,tertiary,no,2430.0,no,no,cellular,24,aug,87,2,-1,0,unknown,no,second middle
36,technician,married,secondary,no,-179.0,yes,no,cellular,17,jul,144,1,-1,0,unknown,no,first middle
40,admin.,married,secondary,no,1412.0,no,no,cellular,31,jul,48,3,-1,0,unknown,no,second middle
47,housemaid,married,secondary,yes,-1531.0,yes,no,cellular,31,jul,156,8,-1,0,unknown,no,second middle
39,management,married,tertiary,no,51.0,no,no,cellular,20,aug,140,2,-1,0,unknown,no,first middle
41,services,married,secondary,no,88.0,yes,no,cellular,11,may,105,1,336,2,failure,no,second middle
42,housemaid,married,primary,no,-209.0,no,yes,cellular,11,aug,90,2,-1,0,unknown,no,second middle
50,housemaid,single,secondary,no,799.0,no,no,telephone,28,jan,63,1,-1,0,unknown,no,adult
58,retired,married,tertiary,no,4048.0,no,yes,cellular,15,jul,270,5,-1,0,unknown,no,adult
70,retired,married,secondary,no,1310.0,no,no,cellular,15,oct,634,1,-1,0,unknown,no,old
29,management,single,tertiary,no,573.0,yes,yes,unknown,16,jun,190,4,-1,0,unknown,no,young
32,self-employed,married,tertiary,no,1214.0,no,no,cellular,11,aug,104,2,-1,0,unknown,no,first middle
39,technician,single,secondary,no,75.0,no,no,unknown,6,jun,26,1,-1,0,unknown,no,first middle
33,management,divorced,tertiary,no,387.0,no,no,cellular,6,feb,17,5,-1,0,unknown,no,first middle
47,technician,married,secondary,no,2246.0,yes,no,cellular,10,jul,330,1,-1,0,unknown,no,second middle
39,blue-collar,divorced,primary,no,3.0,no,yes,unknown,1,jul,625,1,-1,0,unknown,no,first middle
34,technician,married,secondary,no,883.0,no,no,cellular,14,aug,163,3,-1,0,unknown,no,first middle
36,blue-collar,married,primary,no,1503.0,no,no,cellular,19,nov,138,1,-1,0,unknown,no,first middle
40,blue-collar,married,primary,no,-322.0,yes,yes,unknown,6,may,144,1,-1,0,unknown,no,second middle
34,technician,married,primary,no,1301.0,no,no,cellular,2,feb,56,1,-1,0,unknown,no,first middle
54,blue-collar,married,primary,no,950.0,yes,no,unknown,15,may,285,2,-1,0,unknown,no,adult
36,management,married,tertiary,no,2326.0,yes,no,cellular,20,nov,7,5,-1,0,unknown,no,first middle
34,blue-collar,married,primary,no,-78.0,yes,no,unknown,9,may,198,1,-1,0,unknown,no,first middle
50,admin.,divorced,secondary,yes,2405.0,yes,no,cellular,6,may,114,1,287,8,failure,no,adult
48,technician,divorced,tertiary,no,113.0,no,yes,cellular,22,jul,38,1,-1,0,unknown,no,second middle
33,services,married,secondary,no,387.0,yes,no,cellular,7,apr,327,2,138,2,failure,no,first middle
42,technician,married,secondary,no,1865.0,yes,no,unknown,15,may,164,1,-1,0,unknown,no,second middle
54,blue-collar,married,primary,no,258.0,no,no,telephone,25,may,86,1,88,1,failure,no,adult
55,management,married,primary,no,19.0,yes,no,unknown,16,may,56,3,-1,0,unknown,no,adult
30,management,single,tertiary,no,3773.0,yes,no,cellular,9,feb,75,4,258,1,failure,no,first middle
30,services,married,secondary,no,1808.0,yes,no,cellular,18,may,83,2,-1,0,unknown,no,first middle
59,management,divorced,tertiary,no,1304.0,no,no,unknown,18,jun,220,1,-1,0,unknown,no,adult
50,admin.,single,secondary,no,3702.0,no,no,cellular,16,oct,109,5,-1,0,unknown,no,adult
59,retired,married,secondary,no,163.0,no,no,cellular,24,jul,464,1,-1,0,unknown,no,adult
27,services,single,secondary,no,-151.0,no,no,cellular,8,jul,283,2,-1,0,unknown,no,young
25,management,single,tertiary,no,1602.0,yes,no,cellular,26,may,154,1,-1,0,unknown,no,young
37,admin.,married,secondary,no,1314.0,yes,no,cellular,22,may,74,1,14,9,failure,no,first middle
36,technician,married,secondary,no,84.0,yes,no,unknown,20,may,67,1,-1,0,unknown,no,first middle
56,retired,married,primary,no,1906.0,no,yes,unknown,19,jun,45,9,-1,0,unknown,no,adult
52,management,married,tertiary,no,291.0,no,no,cellular,21,aug,150,3,-1,0,unknown,no,adult
36,services,divorced,secondary,no,223.0,yes,yes,cellular,11,may,80,1,-1,0,unknown,no,first middle
30,technician,married,secondary,no,207.0,yes,no,unknown,23,may,72,2,-1,0,unknown,no,first middle
31,management,single,tertiary,no,518.0,yes,no,cellular,18,may,399,1,-1,0,unknown,no,first middle
55,retired,married,secondary,no,241.0,yes,no,unknown,20,jun,14,6,-1,0,unknown,no,adult
28,admin.,single,secondary,no,-126.0,no,yes,cellular,8,jul,360,4,-1,0,unknown,no,young
44,management,single,secondary,no,421.0,no,yes,cellular,5,aug,307,1,-1,0,unknown,no,second middle
28,blue-collar,single,secondary,no,38.0,yes,no,unknown,23,may,31,1,-1,0,unknown,no,young
25,technician,single,tertiary,no,800.0,yes,no,unknown,13,may,151,4,-1,0,unknown,no,young
39,admin.,divorced,secondary,no,32.0,no,yes,unknown,20,jun,8,10,-1,0,unknown,no,first middle
32,management,married,secondary,no,1477.0,yes,no,cellular,18,nov,111,1,-1,0,unknown,no,first middle
42,blue-collar,married,secondary,no,160.0,yes,yes,unknown,26,jun,190,1,-1,0,unknown,no,second middle
38,technician,divorced,secondary,no,-397.0,yes,yes,cellular,21,jul,91,9,-1,0,unknown,no,first middle
30,admin.,married,secondary,no,590.0,no,no,cellular,11,aug,443,3,-1,0,unknown,no,first middle
50,technician,married,secondary,no,778.0,no,no,cellular,23,jul,16,1,-1,0,unknown,no,adult
50,management,married,tertiary,no,19.0,no,yes,cellular,23,jul,205,1,-1,0,unknown,no,adult
47,unemployed,married,secondary,yes,0.0,no,no,cellular,18,nov,81,2,-1,0,unknown,no,second middle
29,blue-collar,married,secondary,no,-28.0,yes,no,unknown,12,may,393,1,-1,0,unknown,no,young
34,entrepreneur,married,secondary,no,3119.0,yes,no,unknown,21,may,250,4,-1,0,unknown,no,first middle
54,management,married,tertiary,no,122.0,yes,no,cellular,22,jul,126,3,-1,0,unknown,no,adult
43,admin.,married,secondary,no,0.0,no,no,unknown,20,jun,804,12,-1,0,unknown,no,second middle
55,retired,married,secondary,no,102.0,yes,no,unknown,7,may,74,1,-1,0,unknown,no,adult
35,services,married,secondary,no,437.0,yes,no,unknown,26,may,240,1,-1,0,unknown,no,first middle
32,blue-collar,married,secondary,no,1.0,yes,no,cellular,18,nov,77,3,-1,0,unknown,no,first middle
49,blue-collar,married,primary,yes,-354.0,no,yes,cellular,7,jul,455,1,-1,0,unknown,no,second middle
39,management,single,tertiary,no,1234.0,no,no,telephone,29,jul,64,4,-1,0,unknown,no,first middle
32,technician,married,secondary,no,901.0,yes,no,unknown,21,may,102,3,-1,0,unknown,no,first middle
49,blue-collar,married,primary,no,247.0,no,yes,cellular,22,jul,283,1,-1,0,unknown,no,second middle
32,blue-collar,single,primary,no,180.0,yes,no,cellular,13,may,804,1,-1,0,unknown,no,first middle
47,management,married,tertiary,no,274.0,no,yes,cellular,4,feb,313,2,-1,0,unknown,no,second middle
42,blue-collar,single,primary,no,92.0,no,no,cellular,30,jul,86,2,-1,0,unknown,no,second middle
52,admin.,married,primary,no,813.0,no,yes,cellular,5,aug,113,2,-1,0,unknown,no,adult
31,technician,single,secondary,no,1170.0,yes,no,unknown,2,jun,120,2,-1,0,unknown,no,first middle
52,blue-collar,divorced,primary,yes,-183.0,yes,no,unknown,6,may,145,1,-1,0,unknown,no,adult
38,management,married,tertiary,no,0.0,no,no,cellular,28,aug,77,18,-1,0,unknown,no,first middle
53,blue-collar,married,secondary,no,136.0,yes,no,unknown,15,may,99,1,-1,0,unknown,no,adult
40,technician,married,tertiary,no,103.0,yes,no,unknown,8,may,135,2,-1,0,unknown,no,second middle
31,admin.,married,secondary,no,23.0,no,no,cellular,28,aug,322,7,-1,0,unknown,no,first middle
53,technician,married,secondary,no,2242.0,no,no,cellular,10,jul,154,14,-1,0,unknown,no,adult
46,blue-collar,married,secondary,no,137.0,no,no,unknown,20,jun,252,3,-1,0,unknown,no,second middle
49,admin.,married,secondary,no,1047.0,no,no,cellular,8,aug,133,4,-1,0,unknown,no,second middle
63,entrepreneur,married,tertiary,no,2707.0,no,no,telephone,16,nov,57,4,-1,0,unknown,no,old
41,technician,married,secondary,no,-329.0,no,no,telephone,5,feb,13,8,238,9,other,no,second middle
55,blue-collar,married,primary,no,158.0,yes,no,unknown,15,may,176,18,-1,0,unknown,no,adult
29,entrepreneur,single,tertiary,no,219.0,yes,no,cellular,18,may,76,2,356,1,failure,no,young
47,blue-collar,married,secondary,no,2775.0,no,no,unknown,14,may,262,1,-1,0,unknown,no,second middle
37,blue-collar,married,primary,no,461.0,yes,no,unknown,30,may,272,2,-1,0,unknown,no,first middle
38,technician,single,secondary,no,145.0,yes,no,unknown,27,may,109,2,-1,0,unknown,no,first middle
29,technician,single,secondary,no,309.0,yes,no,unknown,13,may,214,1,-1,0,unknown,no,young
41,management,married,primary,no,733.0,yes,no,cellular,7,may,69,1,335,7,failure,no,second middle
40,retired,single,secondary,no,1400.0,no,no,unknown,20,jun,20,7,-1,0,unknown,no,second middle
56,services,divorced,secondary,no,72.0,yes,yes,cellular,7,may,263,1,357,4,failure,no,adult
34,management,single,tertiary,no,0.0,yes,no,unknown,21,may,759,1,-1,0,unknown,no,first middle
41,self-employed,married,secondary,no,1377.0,yes,no,cellular,15,may,111,4,371,2,other,no,second middle
32,unemployed,married,secondary,no,881.0,no,no,cellular,9,feb,79,5,-1,0,unknown,no,first middle
51,blue-collar,married,secondary,no,0.0,yes,no,unknown,5,may,173,2,-1,0,unknown,no,adult
33,blue-collar,married,secondary,no,285.0,no,yes,unknown,3,jul,267,1,-1,0,unknown,no,first middle
34,blue-collar,single,secondary,no,550.0,yes,no,cellular,20,apr,90,3,346,1,failure,no,first middle
26,unemployed,married,secondary,no,285.0,yes,no,cellular,6,may,265,2,342,2,failure,no,young
31,technician,married,secondary,no,-360.0,yes,no,unknown,27,may,93,2,-1,0,unknown,no,first middle
39,entrepreneur,married,secondary,no,0.0,no,no,cellular,21,nov,108,7,-1,0,unknown,no,first middle
50,management,married,tertiary,yes,72.0,no,no,cellular,22,aug,171,13,-1,0,unknown,no,adult
33,services,married,secondary,no,930.0,no,yes,cellular,24,jul,149,2,-1,0,unknown,no,first middle
44,technician,married,tertiary,no,717.0,no,no,cellular,3,jun,150,2,-1,0,unknown,no,second middle
38,blue-collar,married,secondary,no,67.0,no,no,cellular,28,jan,74,1,239,2,failure,no,first middle
33,management,single,tertiary,no,561.0,no,no,cellular,7,apr,104,1,-1,0,unknown,no,first middle
55,technician,married,secondary,no,1393.0,yes,yes,telephone,21,nov,55,5,-1,0,unknown,no,adult
27,blue-collar,married,secondary,no,-330.0,yes,yes,cellular,14,may,88,1,353,2,failure,no,young
39,management,divorced,tertiary,no,3261.0,yes,no,unknown,9,jun,150,17,-1,0,unknown,no,first middle
21,services,single,secondary,no,361.0,no,no,telephone,5,jun,329,1,95,1,other,no,young
57,blue-collar,married,secondary,no,807.0,yes,no,unknown,6,may,211,2,-1,0,unknown,no,adult
29,self-employed,married,tertiary,no,2305.0,no,no,cellular,27,may,82,2,-1,0,unknown,no,young
45,admin.,single,secondary,no,-11.0,yes,no,cellular,5,may,247,1,-1,0,unknown,no,second middle
46,management,single,tertiary,no,2223.0,no,no,unknown,12,jun,67,3,-1,0,unknown,no,second middle
47,admin.,married,secondary,no,29.0,no,yes,cellular,22,aug,150,8,-1,0,unknown,no,second middle
44,blue-collar,single,primary,no,1308.0,no,yes,unknown,19,jun,161,1,-1,0,unknown,no,second middle
43,self-employed,single,primary,no,1337.0,yes,yes,cellular,20,nov,632,2,-1,0,unknown,no,second middle
52,retired,married,primary,no,6.0,no,no,cellular,22,aug,82,2,-1,0,unknown,no,adult
33,technician,divorced,secondary,no,370.0,yes,no,cellular,11,aug,145,4,-1,0,unknown,no,first middle
27,technician,married,tertiary,no,8.0,yes,yes,cellular,18,may,398,1,370,2,failure,no,young
43,management,divorced,tertiary,no,666.0,no,no,cellular,13,aug,160,3,-1,0,unknown,no,second middle
29,admin.,married,secondary,no,0.0,yes,no,unknown,9,may,121,1,-1,0,unknown,no,young
43,management,married,tertiary,no,1336.0,yes,yes,cellular,27,may,82,2,309,1,failure,no,second middle
30,management,single,tertiary,yes,35.0,no,no,cellular,30,jul,185,4,-1,0,unknown,no,first middle
56,management,married,tertiary,no,705.0,no,no,cellular,19,nov,164,2,-1,0,unknown,no,adult
46,admin.,divorced,secondary,no,2087.0,no,no,cellular,1,jun,111,1,119,4,other,no,second middle
